target,Precio_leche_rolling3_mean,Coquimbo_rolling3_mean,Valparaiso_rolling3_mean,Metropolitana_de_Santiago_rolling3_mean,Libertador_Gral__Bernardo_O_Higgins_rolling3_mean,Maule_rolling3_mean,Biobio_rolling3_mean,La_Araucania_rolling3_mean,Los_Rios_rolling3_mean,PIB_Agropecuario_silvicola_rolling3_mean,PIB_Pesca_rolling3_mean,PIB_Mineria_rolling3_mean,PIB_Mineria_del_cobre_rolling3_mean,PIB_Otras_actividades_mineras_rolling3_mean,PIB_Industria_Manufacturera_rolling3_mean,PIB_Alimentos_rolling3_mean,PIB_Bebidas_y_tabaco_rolling3_mean,PIB_Textil_rolling3_mean,PIB_Maderas_y_muebles_rolling3_mean,PIB_Celulosa_rolling3_mean,PIB_Refinacion_de_petroleo_rolling3_mean,PIB_Quimica_rolling3_mean,PIB_Minerales_no_metalicos_y_metalica_basica_rolling3_mean,PIB_Productos_metalicos_rolling3_mean,PIB_Electricidad_rolling3_mean,PIB_Construccion_rolling3_mean,PIB_Comercio_rolling3_mean,PIB_Restaurantes_y_hoteles_rolling3_mean,PIB_Transporte_rolling3_mean,PIB_Comunicaciones_rolling3_mean,PIB_Servicios_financieros_rolling3_mean,PIB_Servicios_empresariales_rolling3_mean,PIB_Servicios_de_vivienda_rolling3_mean,PIB_Servicios_personales_rolling3_mean,PIB_Administracion_publica_rolling3_mean,PIB_a_costo_de_factores_rolling3_mean,PIB_rolling3_mean,Imacec_empalmado_rolling3_mean,Imacec_produccion_de_bienes_rolling3_mean,Imacec_minero_rolling3_mean,Imacec_industria_rolling3_mean,Imacec_resto_de_bienes_rolling3_mean,Imacec_comercio_rolling3_mean,Imacec_servicios_rolling3_mean,Imacec_a_costo_de_factores_rolling3_mean,Imacec_no_minero_rolling3_mean,Indice_de_ventas_comercio_real_no_durables_IVCM_rolling3_mean,Precio_leche_rolling3_std,Coquimbo_rolling3_std,Valparaiso_rolling3_std,Metropolitana_de_Santiago_rolling3_std,Libertador_Gral__Bernardo_O_Higgins_rolling3_std,Maule_rolling3_std,Biobio_rolling3_std,La_Araucania_rolling3_std,Los_Rios_rolling3_std,PIB_Agropecuario_silvicola_rolling3_std,PIB_Pesca_rolling3_std,PIB_Mineria_rolling3_std,PIB_Mineria_del_cobre_rolling3_std,PIB_Otras_actividades_mineras_rolling3_std,PIB_Industria_Manufacturera_rolling3_std,PIB_Alimentos_rolling3_std,PIB_Bebidas_y_tabaco_rolling3_std,PIB_Textil_rolling3_std,PIB_Maderas_y_muebles_rolling3_std,PIB_Celulosa_rolling3_std,PIB_Refinacion_de_petroleo_rolling3_std,PIB_Quimica_rolling3_std,PIB_Minerales_no_metalicos_y_metalica_basica_rolling3_std,PIB_Productos_metalicos_rolling3_std,PIB_Electricidad_rolling3_std,PIB_Construccion_rolling3_std,PIB_Comercio_rolling3_std,PIB_Restaurantes_y_hoteles_rolling3_std,PIB_Transporte_rolling3_std,PIB_Comunicaciones_rolling3_std,PIB_Servicios_financieros_rolling3_std,PIB_Servicios_empresariales_rolling3_std,PIB_Servicios_de_vivienda_rolling3_std,PIB_Servicios_personales_rolling3_std,PIB_Administracion_publica_rolling3_std,PIB_a_costo_de_factores_rolling3_std,PIB_rolling3_std,Imacec_empalmado_rolling3_std,Imacec_produccion_de_bienes_rolling3_std,Imacec_minero_rolling3_std,Imacec_industria_rolling3_std,Imacec_resto_de_bienes_rolling3_std,Imacec_comercio_rolling3_std,Imacec_servicios_rolling3_std,Imacec_a_costo_de_factores_rolling3_std,Imacec_no_minero_rolling3_std,Indice_de_ventas_comercio_real_no_durables_IVCM_rolling3_std,Precio_leche,Coquimbo,Valparaiso,Metropolitana_de_Santiago,Libertador_Gral__Bernardo_O_Higgins,Maule,Biobio,La_Araucania,Los_Rios,PIB_Agropecuario_silvicola,PIB_Pesca,PIB_Mineria,PIB_Mineria_del_cobre,PIB_Otras_actividades_mineras,PIB_Industria_Manufacturera,PIB_Alimentos,PIB_Bebidas_y_tabaco,PIB_Textil,PIB_Maderas_y_muebles,PIB_Celulosa,PIB_Refinacion_de_petroleo,PIB_Quimica,PIB_Minerales_no_metalicos_y_metalica_basica,PIB_Productos_metalicos,PIB_Electricidad,PIB_Construccion,PIB_Comercio,PIB_Restaurantes_y_hoteles,PIB_Transporte,PIB_Comunicaciones,PIB_Servicios_financieros,PIB_Servicios_empresariales,PIB_Servicios_de_vivienda,PIB_Servicios_personales,PIB_Administracion_publica,PIB_a_costo_de_factores,PIB,Imacec_empalmado,Imacec_produccion_de_bienes,Imacec_minero,Imacec_industria,Imacec_resto_de_bienes,Imacec_comercio,Imacec_servicios,Imacec_a_costo_de_factores,Imacec_no_minero,Indice_de_ventas_comercio_real_no_durables_IVCM
211.15,214.01333333333335,49.869145988431086,74.97650975221163,97.01733212929692,123.74533852076964,118.72243485434898,133.18170435063567,139.20900729783597,145.12484926031564,236080758.66666666,705873250.0,125132487.0,111815593.66666667,133044473.66666667,85363025.33333333,323109776.0,160832053.0,214515745.33333334,698273498.3333334,683239758.3333334,333737511.0,180404398.0,752040096.3333334,201853551.66666666,310776702.0,776401099.3333334,43013803.666666664,225731708.66666666,414285505.0,392882211.6666667,254529639.0,123407910.33333333,352606109.6666667,102130180.0,395281315.3333333,109561045.66666667,119591348.66666667,104.0563333333334,97.37766666666657,99.13533333333335,97.00666666666666,96.539,99.498,109.95300000000005,104.17533333333331,104.63066666666668,101.08866666666665,0.617845719684553,16.36615395677664,27.408538364036346,35.484379021635974,80.84009129926424,99.87944254045851,135.47983990400795,135.27377357899988,129.21111853823814,47389853.06704704,96846637.67894614,5685625.324814464,5621216.544536297,1575613.3786094226,62884637.31088642,15398839.74291857,15095759.533040715,162711738.37870672,19426560.49054572,504800355.21115726,481262837.12748355,2803091.3152472414,40477559.30147028,5891875.733128776,3741274.242260877,14981666.630348975,56953621.73260999,2397107.176138682,306767517.1212201,2513806.5605213144,330610827.25224376,1109159.3668105793,458106043.21165603,77070549.42814787,293102526.34658176,4269529.401777672,4303275.435018625,3.7928288035889035,3.9602268032694035,4.527001803990524,4.231327608840278,3.659817345168926,4.296651254174593,4.5579154226465795,4.081335239028175,3.728884596408569,2.129394593149452,214.36,47.0058627879698,99.80681799603752,137.98837226509198,213.601643265125,227.318735487648,280.046795134849,289.689908529545,292.828023294454,191925203,594186231,120583042,107209916,134580911,118085706,305567984,145134828,282577753,682013832,100363329,886843482,177287874,735667013,195605798,314760112,789577658,10016991,228332146,599074036,390017414,63320576,122135646,881581358,123707994,56842925,104881996,114882463,99.9,93.8,95.5,92.4,93.9,96.0,104.692,99.7,100.482,101.778
217.45,230.6333333333334,10.510952066940574,34.52017317161575,56.797818774344954,105.38028926504391,153.0070964402776,205.0609263663596,218.09473214073216,290.7273166699208,129384295.0,588755504.3333334,87860108.0,116714650.33333333,132352965.0,124016413.66666667,233365560.0,142958664.0,275700246.0,474348591.0,697165614.0,403667306.6666667,182558082.33333334,689371956.0,212482105.66666666,336092857.3333333,495975547.3333333,73049449.33333333,238443819.0,621702238.3333334,405673398.0,644029464.6666666,120210293.33333333,638680518.0,95413344.33333333,581359086.3333334,44497402.0,83945793.66666667,103.91766666666676,95.63333333333325,102.86200000000004,97.07000000000001,90.09999999999995,99.58433333333336,110.12600000000005,103.60866666666664,104.1033333333334,102.57099999999996,7.192790371847206,7.232470233533196,16.121417887477374,21.66256933158723,55.51868242170384,79.7652013994237,128.2535318034584,126.0226995458248,176.86989321637614,97590763.38375759,98718925.55135296,75000129.39705761,2286587.482639776,3986872.987223522,3450015.5273262323,174650744.99121466,3359670.4581806506,15142026.48480687,349300380.52565587,513840513.08083886,513581987.9648758,9084800.56701009,17896994.447150122,9680792.562496712,13661234.52122428,365076742.2006151,54362345.347055145,4913392.325052109,9572658.008245107,1496192.4323136038,753409.661801568,1661954.3628812293,474228275.819824,68849094.1018317,3008286.070279215,58465005.86716711,62519516.517357245,2.4600764893258447,2.3007245235650235,2.1285044045055326,2.735817976401253,3.67151195013712,1.0313759418041943,3.6230799052738165,2.533946592438894,2.5110882766905753,1.0031689787869515,222.33,6.944725484924481,18.292646072127603,37.6084396375106,58.35031007574511,96.10214636131451,108.626023804888,115.41362528862699,146.092157782818,178798814,504101458,129815855,116830667,131375147,121708499,31825633,146260172,287001889,644051064,996007127,109635786,174433196,668797648,205627894,320318773,686258982,10279288,242982146,615956989,407352394,643348438,119379058,915362676,143732379,584685241,10777117,11818101,102.858,93.3,102.867,95.2,85.9,98.5,109.83,102.486,102.941,103.213
251.22,250.6800000000001,3.0778257094668544,3.780865799196174,11.388461970575216,21.922671845178026,51.879509183743046,89.31622783681162,116.76045187344629,165.85554685436577,201134425.66666666,564618971.6666666,92404374.33333333,117107429.0,138129830.33333334,129903702.66666667,335807685.0,156978864.0,246738247.33333334,690408762.3333334,687328256.6666666,117583393.0,194623986.33333334,724709643.6666666,163108709.0,350838494.0,808043144.6666666,107397950.0,173192456.66666666,465033559.0,298466613.0,718293008.0,124392652.0,386576478.3333333,166409851.33333334,604930340.0,76877468.0,127157952.33333333,110.67100000000006,101.54899999999991,103.68733333333329,101.71233333333332,99.42466666666662,102.96533333333339,118.67633333333337,110.62699999999997,111.36000000000006,103.00866666666657,13.601400663167341,3.825737482854373,2.914958027679373,6.511908747042134,18.037073257171336,25.168676650120272,19.8262259045173,33.64283470088886,58.804188075622534,57482241.08344205,70348054.54731666,68975346.64339434,4058750.5163218025,5223833.03839528,5762135.893359785,20105691.596511036,4546731.564621292,13173576.777127078,56599809.05259098,502109108.97924215,2124892.7272363864,10150722.622766519,60029474.52955238,122652388.09923641,10732249.653638624,60135004.769713,3795748.81385063,128456271.72257356,347908801.1383487,221112312.8431868,3083805.8599863504,2230510.3948848443,503015737.4674212,15094183.684185974,2024095.3768158148,65547738.79723004,3275816.135081074,2.8510613813104375,4.451857252877829,2.7777574288143265,4.514898042407326,8.68246654662906,3.6470001827986116,3.6266089302998994,2.772781455506153,2.8876980451563643,4.342895385953116,243.44,1.8723790825862,5.17167208235191,12.197718141113,13.204651154658599,28.108261254385198,68.8266887943795,94.37115765271619,135.68939284884,267501527,637638673,12815824,113973932,142283561,132036641,340417472,162194824,252271685,717466235,964729015,116611679,199394976,780024098,235635875,355106311,862021751,104004456,235574778,63539321,429463917,715679185,121856166,95400399,156131122,606308444,115552106,126016211,109.677,104.91,101.553,103.384,108.574,99.7,115.44,109.886,110.5,98.7
232.47,219.83333333333334,2.4835773442484332,5.283571426622626,10.16147650443162,9.041715777126305,14.042490309560955,44.90819591812207,89.32615888672568,122.55480188259668,232528450.0,362244351.6666667,123402597.66666667,111326331.33333333,120762665.33333333,125851325.0,349309201.3333333,155905260.33333334,195940892.33333334,444894045.3333333,399567343.6666667,403486502.3333333,187820811.33333334,467291587.3333333,196109741.66666666,292309220.0,655763771.3333334,79920386.0,150985438.66666666,543816657.6666666,346331582.3333333,600730164.0,120355975.66666667,580218861.6666666,539920023.6666666,523624209.3333333,399915212.0,113769919.0,98.995,102.34933333333333,97.72833333333334,98.48899999999999,109.81333333333333,107.59633333333333,95.24366666666667,99.16433333333333,99.11766666666666,96.22766666666666,7.248464205149473,0.9423807034293524,3.0106043499006305,6.683902140750918,5.329370757291526,15.12106857910345,29.95509750773494,42.956205481543186,53.90724791875809,308855194.79784185,224768991.8137113,4420395.275062778,3875525.954269992,6800941.273310212,8495085.92266735,41545501.11377898,4601964.092684593,148563352.53388992,335564970.1155983,507247439.8782179,506000854.3940122,16257245.152106993,403262647.48172253,12218023.587836673,16327034.904257018,47569294.782755524,60410060.28597504,112208748.28797679,16167871.211320598,17823637.586631477,4281005.698157501,5519249.336410281,428196920.24835306,347493188.7028319,1416437.2682213404,507111047.9102446,7218114.430678347,6.309245200497445,4.60762209098504,3.5425849789854458,6.683506789104054,4.072636656188888,8.481103131865185,7.241149103100508,6.3237753228062585,6.675165640891117,4.698105611130228,227.45,2.23720261467365,5.0820941543539195,5.403087250900849,15.025209344819501,31.2800166809222,78.8543882826541,128.113099669829,172.223449588746,53363658,107007804,127819883,115400625,124192583,134314265,397250136,156581527,291436774,663043838,102251828,115536937,197408229,757357597,202930175,290911613,710059845,122425043,211265323,561815961,344621056,595793932,117932685,825405999,142600046,525208459,111566458,121659577,105.885,107.308,101.285,105.167,114.516,117.37,103.08,106.096,106.453,101.583
237.62,239.64333333333343,17.36706971299868,32.512234838520186,41.73722031909219,68.06692504192823,110.42685241191458,173.44993122587826,225.3706675556355,272.33858730174916,310628057.3333333,559058322.3333334,91630452.0,118937735.66666667,119134878.33333333,137701827.33333334,263789393.33333334,132167687.66666667,339532892.0,726868513.6666666,71224028.33333333,386343514.3333333,132993645.0,286225245.0,228712220.33333334,238679430.33333334,753395437.3333334,118235593.33333333,239162686.33333334,616493495.6666666,420552732.0,675255848.0,125003296.0,937321027.3333334,175318583.33333334,389233619.0,118336524.66666667,129337338.66666667,112.56800000000005,105.1586666666666,103.62733333333335,107.81933333333332,103.89833333333331,113.36233333333337,117.70566666666673,112.53366666666665,113.48200000000003,105.37733333333328,2.4196142943328374,22.270966022926327,31.89305737579596,27.67902641264782,43.474651961744726,35.285887937234385,34.8874937811428,48.17908440678825,60.211781399950056,85951633.96431454,414501194.12019616,68359088.47392292,6171897.793532388,3884574.7130474914,2198891.698446943,196446493.5005096,97595415.25238939,30963947.854956124,4209874.339236268,60804478.56946328,486869786.057499,98311656.74685994,373320662.5596659,2762478.8978653452,178050607.32664213,19723770.302174404,5732763.600507818,4441687.041757176,7769558.547405895,1289435.0285018485,5435745.220331615,1029180.5305668673,4881925.145472231,1437928.8693448964,332076389.38128024,1970153.793376487,1953810.0606548223,1.7002802710142784,3.255221241841286,5.209350855272905,1.7217576290912082,8.126392331984256,5.496274768725891,0.5855905850774421,1.8735800845792943,1.8650932952537325,1.0284363535647383,241.09,42.6826405095119,64.7041558476238,68.406946207853,111.368930148339,149.527878480426,205.793430609906,279.012086599543,339.021757101212,233621069,694586947,13057336,118549925,120810436,135194172,364609268,182359667,308925913,731508847,104804923,103010341,191423047,70583483,227005629,341750516,732109318,112070792,236950838,611412932,421381256,678036799,124051998,942442625,174286027,584471376,116063424,127120748,110.639,101.4,103.467,105.856,95.9,107.452,117.44,110.372,111.349,105.12
186.0,193.6833333333333,19.715224407435528,39.071780305093704,64.01649888043171,86.61958142953328,97.03899059418654,96.31598847724008,110.50945175356837,134.6369120312805,151887075.66666666,525712614.0,130431422.66666667,115612372.66666667,149941857.33333334,126216097.33333333,319796478.6666667,115043220.66666667,296622490.0,691529168.3333334,681685266.0,922943905.6666666,193812226.0,526171321.0,213461853.0,344971985.6666667,582606986.6666666,364765350.3333333,162909378.66666666,423246288.0,266985472.0,612135056.3333334,90351223.0,887145535.3333334,148692928.66666666,561945595.0,76074584.0,86491220.33333333,105.28366666666672,100.2569999999999,103.35433333333337,98.82666666666667,98.90166666666671,97.17999999999999,110.55600000000005,105.27799999999998,105.5176666666667,99.94299999999998,4.595719022452399,18.912297620411454,24.73327765505728,38.25387291263643,54.06484629855599,69.20564064014192,61.52634326526928,57.44994947478474,45.010913283882225,112592895.56209661,70141840.90098384,4013888.669412486,3261033.3919300316,9412229.198059706,4275761.816589219,21450492.60506285,98127831.71164778,26151618.88494486,19404983.422799036,504867252.5302446,39398835.96047683,3191702.9815200856,390663739.03670233,8002467.449610988,14128303.641644947,444619184.5127389,537187891.1327631,119749749.63481636,312668078.03038037,227684749.3309142,3310018.728502907,67917445.5046732,15025768.922642712,13677226.585845212,2556081.801184775,64996293.51974501,64977421.586781465,4.834319945280149,5.9647269007055375,3.180767884227536,3.347974661393633,11.4653677801165,3.2467214232205546,4.787530469876896,5.018252584316601,5.1756733217363395,2.732346793509164,191.02,2.684032674611,10.9874999931856,20.3234899478071,24.1928837473078,17.1487687187465,26.582885638196398,52.954013716965704,104.420297090397,28935689,571278567,130491984,115253614,154959499,129053921,332457054,1739666,318652062,702954815,956568405,967549288,192734204,805810064,218630973,358711557,872076197,10496631,24638939,62819434,4420184,615931238,135637537,904481229,156764799,564045518,115307282,125848351,109.531,104.791,103.402,101.049,109.29,100.64,115.02,109.653,110.276,101.753
244.29,226.3166666666667,1.6269520694787634,5.17226731439234,11.60621924066635,13.289984496028294,27.88098173914969,64.13088434459047,93.14927896469136,128.26925507626802,322544804.3333333,524268367.3333333,123277454.66666667,111184260.33333333,120931943.0,128112721.33333333,365275390.0,158330421.66666666,209634026.33333334,465815256.0,690597324.3333334,401405316.3333333,189048713.0,710263358.3333334,200104717.33333334,283337494.6666667,691383663.6666666,113372001.66666667,150311895.66666666,546858920.6666666,343005288.6666667,595286284.3333334,119547041.33333333,828130429.6666666,326846160.3333333,523930596.0,369305218.3333333,115884818.66666667,100.83933333333334,102.07266666666665,97.62833333333334,100.29,107.55933333333333,108.69599999999998,99.00600000000001,101.13733333333333,101.22733333333333,96.89433333333334,6.791298354021352,0.643439886237402,3.1734609905934565,6.19999398650518,5.342880304544292,23.35180880358333,36.858724982655616,44.42689433808198,55.99323724379769,267908553.14523777,414117298.4035127,4425442.806502456,3907079.1640233416,6969559.60618718,9377736.66455293,35641685.82988587,8340952.37048446,160443036.47098994,352813311.5858588,509522384.96579874,507838445.81231856,17396842.244810637,63748372.14930439,16866293.686137933,7141664.588838119,62746767.19783295,8164296.051232188,111590169.0533005,15690693.489073718,12848952.338714674,7949468.572905382,4134819.9438986857,2359583.6508265603,314563918.1492751,1111877.7935695092,535969699.12083554,7433478.459458555,6.503286579363799,4.704419340719252,3.54801470308866,7.379667946459383,6.904602619509204,7.822951041646632,8.898351982249304,6.551639896494117,6.904469880688402,4.421560395757738,232.47,0.9547973821633592,2.0448538928788604,11.6125000191496,17.5495658452081,49.3469967572344,91.35206792456042,108.177326652719,147.356305267768,325108389,935169145,123033382,110466031,125673509,132699445,371727747,167407156,312688204,675912639,984276626,100932989,200687899,735710672,215379842,282374957,742671945,111123103,218150367,548235516,354969936,587095158,124245508,829519906,147877931,523399237,10894836,118497051,103.133,100.71,97.4,103.903,100.708,106.543,105.138,103.606,103.829,96.3
193.25,188.13333333333333,1.5992440057723556,5.272180737758222,10.642701345279216,12.472997415373792,10.252115920577637,21.189080223402282,51.61444783192608,83.90291994342913,350856225.6666667,343834047.6666667,132890232.66666667,84665563.33333333,144544080.33333334,88609960.33333333,328179475.0,120760222.0,314391437.3333333,679268996.0,391243424.6666667,392641679.0,183229966.0,758023468.6666666,216448190.66666666,355484007.0,543411445.3333334,85145469.66666667,169341804.0,430931518.0,282412121.6666667,637201829.3333334,130141099.66666667,903681857.0,373976672.3333333,564378600.3333334,113798446.66666667,124634111.0,108.4743333333334,108.92133333333324,105.27833333333335,100.87000000000002,118.89400000000002,111.82799999999999,107.0193333333334,108.21833333333332,108.85833333333336,111.85299999999997,2.593401884269084,1.2236850388944818,5.389033124775379,9.820197941548233,11.894975928887979,8.67427132606311,4.9255455650227065,20.58453269627878,34.376690752309614,303492687.4506886,269390638.59533024,9542824.75604587,63852795.77750223,23041724.08383768,65180559.87374678,3750359.1232949556,103462010.51000336,34177126.214782,45695079.38933797,489593671.8973516,497905947.9538925,9497153.445050677,51358322.140725434,25623326.149166033,15723743.21404897,394053667.6934136,65532960.09884744,125354115.66571708,319088862.0882267,241131653.2396657,19701140.002764255,5933792.1661066795,8701326.431841578,412489396.3045973,3044839.053292528,5787858.702362442,7241628.904419721,6.302785442432064,6.70104188416504,7.592426643263218,4.28330608292247,10.231680849205542,14.13519621370712,8.03319521319713,5.504066254446183,6.220854951960641,18.553235405179347,187.38,1.8409607810717,4.5459578030609675,10.9158221399224,12.815767415734198,13.094267895535099,16.9297606466893,30.3928484549889,44.215762273901795,631746421,46337309,124775292,11272847,118133533,123358153,326625435,171328014,278283761,626593786,105803612,100576601,173739913,703716223,189803298,338396923,651591278,111735271,238616719,601282739,407812645,654823281,123850033,894608427,849681715,561513997,107405601,116862118,101.71,105.32,98.8,96.5,117.737,107.13,98.954,102.139,102.051,100.541
191.02,201.92999999999998,53.76085185763187,85.1303463405345,118.38538032463468,160.841157563281,197.3414780505157,203.20947915442426,206.55998224654013,244.73881123170688,198210694.66666666,515749420.6666667,125042382.0,110858605.66666667,143470836.33333334,123607789.66666667,209979273.33333334,171858921.0,275401921.3333333,678253037.6666666,682124153.3333334,900788553.6666666,191996759.33333334,485120147.6666667,210238177.66666666,336788826.0,550256388.3333334,691240231.3333334,230732095.33333334,596458482.6666666,392804771.6666667,427187608.0,86023027.66666667,878414854.3333334,147440823.33333334,558371700.0,73112344.0,83337902.66666667,102.53933333333339,96.12666666666657,99.0536666666667,96.77699999999999,93.00500000000004,95.26666666666665,108.5373333333334,102.46099999999997,102.95900000000002,99.22533333333332,12.619520593112775,45.77637404174651,55.635820308267164,56.609756522197046,74.49369780203128,104.55440561525683,125.30802699111567,119.9704915805805,168.5602173114226,45034804.189911194,62094495.01929561,10112243.950128788,9140328.560059628,10807617.824373031,4060319.4560199734,180190267.19446847,938266.274846142,25147656.70880133,21219217.322531942,505226136.22740644,7752631.921065259,5093727.966467933,351048797.1286064,6724956.4555607885,7949965.551141182,415610871.3860411,511222906.5607691,2476826.0089796376,21857286.39413111,14983044.580549944,317051020.84843814,63882354.29016932,625195.9179082761,12706271.47100246,4726205.4184269225,62467533.70181255,62286266.11593879,3.3160896147923116,5.529569000684713,8.06160594009242,3.1854680974702,7.21089973581661,1.2897028081432838,2.8480711601596678,3.4664392393348376,3.1468957720267703,2.2613989770345935,191.04,40.068424862735206,57.6072402898367,91.4798993424281,117.399147311662,135.376297771435,119.415565267522,110.72101319045,113.12282948161301,249960276,560918307,134414688,119037951,155782139,128296072,331902731,170800721,303494309,702508988,99024214,892892784,197403346,79807031,217510515,345719752,805080635,100944966,233027794,621644577,409884795,609852287,123157518,879093339,156412852,562691823,111866851,122132882,106.297,102.48,106.511,100.455,100.815,96.7,111.148,106.381,106.27,101.276
240.39,220.56333333333342,1.3611982572340884,1.7792694812471055,5.006202457946684,3.2915142127585497,8.385496391441727,27.70504434904778,38.70281287739521,52.00621879275371,583363054.0,521677529.0,123749308.0,112405482.66666667,406585008.6666667,93193221.33333333,359160659.3333333,175010178.33333334,303121705.6666667,705539982.6666666,395101236.0,115829519.33333333,186342876.0,668621105.3333334,227187847.33333334,132906961.33333333,500282742.6666667,130043933.0,257160632.66666666,653568692.6666666,443708488.3333333,500371273.6666667,123963399.66666667,980257449.0,649624210.6666666,588355609.3333334,78518433.33333333,127782660.0,111.2146666666667,111.24633333333327,98.05333333333333,104.99199999999996,126.67766666666665,124.68400000000004,107.32000000000006,110.61399999999998,112.62000000000006,116.22733333333326,4.717651251770981,0.7022150063315887,1.7237661651696228,3.8736175475796646,2.4290071375340054,6.278615479362618,13.970312065277708,16.696091137743508,30.402897860161204,129489051.10818112,53190257.98981749,16998413.581902638,14721471.44523196,491085949.0038591,69315472.2746807,11828056.338253044,14919458.853940208,26290369.679703165,46318992.59505981,496637073.5474355,7652706.835789467,12508125.861559037,45492210.613600545,25250668.97905808,165612919.7339667,337545440.49935174,11691805.33189067,8893895.136176733,29826623.251137745,43484456.494619325,371194132.1691141,7324693.249095332,17885117.220269594,452841408.3038302,5659227.166814064,57152499.30127251,10572333.973546814,9.201579556431241,9.003574864093418,13.47228760579781,6.190388679234938,8.863812629638183,11.20990187289787,7.353939420473835,8.385250801258062,8.695841477395962,23.01554423282955,225.76,1.05717647137133,0.49258116956848597,2.50436241219395,0.48922480986157596,2.80378536541734,11.9700465584768,20.8293678716949,31.649173115575,682021831,582972669,109792462,100178342,973297059,125352131,345964951,163842732,281027511,652055825,968565094,109572886,172091501,616467583,202765582,324139644,693801052,120636306,248798755,621880574,397416084,723306124,116301783,961563093,850037527,584314551,108745588,118952364,103.529,103.91,87.0,98.1,121.971,115.664,100.615,103.413,105.335,101.212
270.15,253.0600000000001,1.1997603480488088,0.7333008660937071,4.11642057984029,5.553405692261994,8.793458123441733,20.400168441269788,43.261200799290954,86.2771749777059,451942397.0,377848552.3333333,131055321.0,116385996.0,147063418.0,139173158.66666666,370236728.3333333,174758644.33333334,269841353.6666667,705270360.0,365149555.6666667,116600649.0,209524651.0,739432959.6666666,248925310.0,367325576.0,598286669.0,125119403.66666667,255546811.33333334,667208517.6666666,485690229.6666667,519987932.6666667,131877874.33333333,992119749.0,367303040.0,610171476.0,82109302.66666667,132458139.33333333,115.28366666666672,114.45866666666659,103.8456666666666,108.97199999999998,127.17899999999996,119.96233333333338,113.9496666666667,114.75399999999998,116.4853333333334,115.26166666666656,1.5979987484379898,1.823925186214605,1.1022403193114114,2.6017478409893964,1.0795344526695676,2.2219715321073417,6.869610091680468,20.617306844395465,40.703114693777344,142950858.56056082,279296496.63918793,10410348.165738165,8983540.503636884,14256237.121813659,3863408.085891544,16649132.228070904,14758138.93432771,24326147.531603843,33296058.60549482,534045299.6075916,5275714.508134819,2032985.0459466404,26578396.86308204,21852573.59938039,7433006.430704571,431514391.9321951,17704834.72606116,7400292.726768044,16447050.743072936,28167600.008541536,385735901.9723987,3810805.409468946,7227458.762217326,517250338.7266812,3076002.030734563,71123067.615585,7226788.417632033,6.289777765019497,8.035143827793936,8.252943979776726,3.024984132189799,12.577902090571463,16.975322746072724,5.2266492452939115,5.5514595378151315,6.05576719609776,21.61088869836995,254.1,3.2997973856209,2.00368506493506,6.9371476510067,6.1542790697674405,7.8755906821963295,19.518224734042498,35.9166184310739,63.3896253229974,604131758,518877666,122550223,109011388,135734314,137151288,389203949,159274779,273945661,674065895,10284094,111967126,207493115,713216779,231161091,368888906,730780272,126745937,258025138,670299142,453185039,761386453,127479518,999642722,961085986,610768526,115801,126718108,110.288,110.053,97.1,107.389,122.09,121.522,108.043,110.123,111.698,106.139
225.38,210.37666666666667,9.87953377942309,3.5359199143930087,4.556901560537956,4.469136946992969,9.34441764067128,15.254838213842595,31.54653212939182,75.66400082293217,348853887.6666667,739866352.0,121968111.33333333,109649308.33333333,121753076.66666667,91876293.0,243582153.66666666,176363321.33333334,307871576.0,483540392.3333333,369711918.6666667,908656578.3333334,130363313.33333333,683211344.3333334,196535361.33333334,286039429.3333333,714155776.0,116324607.66666667,221789960.66666666,572008707.0,367574540.0,615489088.3333334,117199553.66666667,863970280.0,333706588.6666667,540875993.3333334,108821935.33333333,118579778.0,103.20500000000004,104.00633333333327,96.63333333333334,99.448,114.312,111.52999999999999,101.45900000000005,103.48566666666665,103.99100000000003,99.91399999999997,6.516389593427668,13.933665324194317,3.0575361836265134,3.624997673399736,2.754922772177485,9.7470847196796,24.386989165463486,44.86877490694468,67.28370286133082,267677114.3888379,209119135.50595614,4415824.913806744,4074753.780073785,3161871.332429082,69424935.16642012,208171430.6973055,19018283.990564503,31974085.757653527,364371543.5248534,545497152.264423,60114979.92355756,111474503.54310526,44947373.29994362,13094105.485826656,10627756.040966503,83818043.46912593,8716409.52435837,2429836.489788424,19786755.50377003,14304798.778800305,1534661.033979155,5277969.809805918,8955438.32935259,319281554.15206337,1542695.088429118,7249548.500492847,7767677.694055583,6.760388228496951,4.29826154780436,3.4990474894367054,6.721463903049701,6.883524024800118,8.357094949801619,9.64815179192366,6.893857144830705,7.1714170845098675,3.5986369641851534,216.61,0.29214379092422804,0.0804058437223558,0.378087247471831,6.0380310048197625,20.171464229036697,43.4005784696721,83.1205103293867,148.935749325025,384760656,907629496,123421856,110965477,123093249,132459783,363188446,197398318,337846635,690013925,100881408,952772124,191684503,700799434,201636439,276351871,780906692,113983986,224506413,575594857,377587401,613721422,122985154,862501728,152479436,539245848,111928794,121827683,106.032,103.363,97.8,103.715,107.691,109.286,108.155,106.44,107.033,99.4
